 704     3638.39    9.84898
 705     3678.01    9.81701
 706     3718.06    9.78541
 707     3758.55    9.75394
 708     3799.48    9.72258
 709     3840.85    9.69131
 710     3882.68    9.66015
 711     3924.96    9.62921
 712     3967.70    9.59895
 713     4010.90    9.56890
 714     4054.58    9.53896
 715     4098.73    9.50913
 716     4143.36    9.47941
 717     4188.48    9.44981
 718     4234.09    9.42131
 719     4280.20    9.39311
 720     4326.80    9.36504
 721     4373.92    9.33709
 722     4421.55    9.30927
 723     4469.70    9.28157
 724     4518.37    9.25404
 725     4567.57    9.22678
 726     4617.31    9.19964
 727     4667.59    9.17262
 728     4718.41    9.14572
 729     4769.79    9.11895
 730     4821.73    9.09229
 731     4874.24    9.06583
 732     4927.32    9.04049
 733     4980.97    9.01542
 734     5035.21    8.99047
 735     5090.04    8.96566
 736     5145.47    8.94096
 737     5201.50    8.91640
 738     5258.14    8.89195
 739     5315.40    8.86763
 740     5373.28    8.84343
 741     5431.79    8.81934
 742     5490.94    8.79538
 743     5550.73    8.77153
 744     5611.17    8.74880
 745     5672.27    8.72664
 746     5734.04    8.70460
 747     5796.48    8.68242
 748     5859.60    8.66091
 749     5923.41    8.63954
 750     5987.91    8.61830
 751     6053.11    8.59689
 752     6119.03    8.57590
 753     6185.66    8.55503
 754     6253.01    8.53447
 755     6321.11    8.51475
 756     6389.94    8.49530
 757     6459.52    8.47598
 758     6529.86    8.45678
 759     6600.96    8.43771
 760     6672.84    8.41875
 761     6745.51    8.39992
 762     6818.96    8.38121
 763     6893.21    8.36262
 764     6968.28    8.34462
 765     7044.16    8.32699
 766     7120.86    8.30952
 767     7198.40    8.29221
 768     7276.79    8.27482
 769     7356.03    8.25783
 770     7436.13    8.24100
 771     7517.10    8.22431
 772     7598.96    8.20861
 773     7681.71    8.19264
 774     7765.36    8.17687
 775     7849.91    8.16129
 776     7935.39    8.14591
 777     8021.81    8.13073
 778     8109.16    8.11574
 779     8197.46    8.10093
 780     8286.72    8.08632
 781     8376.96    8.07189
 782     8468.18    8.05765
 783     8560.39    8.04358
 784     8653.61    8.02970
 785     8747.84    8.01580
 786     8843.10    8.00228
 787     8939.39    7.98892
 788     9036.74    7.97575
 789     9135.14    7.96274
 790     9234.62    7.94989
 791     9335.17    7.93722
 792     9436.83    7.92471
 793     9539.59    7.91236
 794     9643.47    7.90018
 795     9748.48    7.88815
 796     9854.63    7.87628
 797     9961.94    7.86456
 798    10070.42    7.85300
 799    10180.08    7.84159
 800    10290.93    7.83033
 801    10403.00    7.81922
 802    10516.28    7.80810
 803    10630.79    7.79728
 804    10746.55    7.78660
 805    10863.58    7.77607
 806    10981.87    7.76568
 807    11101.46    7.75542
 808    11222.34    7.74530
 809    11344.55    7.73531
 810    11468.08    7.72546
 811    11592.96    7.71573
 812    11719.20    7.70614
 813    11846.81    7.69668
 814    11975.82    7.68734
 815    12106.22    7.67813
 816    12238.05    7.66904
 817    12371.32    7.66007
 818    12506.03    7.65122
 819    12642.21    7.64238
 820    12779.88    7.63377
 821    12919.04    7.62528
 822    13059.72    7.61690
 823    13201.93    7.60863
 824    13345.69    7.60048
 825    13491.02    7.59243
 826    13637.92    7.58450
 827    13786.43    7.57667
 828    13936.56    7.56895
 829    14088.32    7.56133
 830    14241.73    7.55382
 831    14396.81    7.54640
 832    14553.58    7.53909
 833    14712.06    7.53188
 834    14872.26    7.52477
 835    15034.21    7.51775
 836    15197.92    7.51074
 837    15363.42    7.50391
 838    15530.71    7.49718
 839    15699.83    7.49054
 840    15870.79    7.48399
 841    16043.61    7.47753
 842    16218.32    7.47116
 843    16394.92    7.46487
 844    16573.45    7.45867
 845    16753.93    7.45255
 846    16936.36    7.44652
 847    17120.79    7.44057
 848    17307.22    7.43471
 849    17495.69    7.42892
 850    17686.20    7.42321
 851    17878.79    7.41758
 852    18073.48    7.41196
 853    18270.29    7.40649
 854    18469.24    7.40109
 855    18670.35    7.39576
 856    18873.66    7.39051
 857    19079.18    7.38533
 858    19286.94    7.38022
 859    19496.96    7.37518
 860    19709.27    7.37021
 861    19923.89    7.36531
 862    20140.85    7.36047
 863    20360.17    7.35571
 864    20581.87    7.35100
 865    20805.99    7.34637
 866    21032.56    7.34179
 867    21261.59    7.33728
 868    21493.11    7.33283
 869    21727.15    7.32840
 870    21963.75    7.32407
 871    22202.92    7.31980
 872    22444.69    7.31559
 873    22689.10    7.31144
 874    22936.17    7.30735
 875    23185.92    7.30331
 876    23438.40    7.29933
 877    23693.63    7.29540
 878    23951.64    7.29153
 879    24212.46    7.28770
 880    24476.11    7.28394
 881    24742.64    7.28022
 882    25012.07    7.27656
 883    25284.43    7.27294
 884    25559.76    7.26938
 885    25838.09    7.26586
 886    26119.45    7.26236
 887    26403.87    7.25894
 888    26691.39    7.25557
 889    26982.04    7.25224
 890    27275.86    7.24896
 891    27572.87    7.24572
 892    27873.12    7.24253
 893    28176.64    7.23938
